Timestamp,CPU Usage (%),Memory Usage (%),CPU Temp (°C),Weather Temp (°C),Humidity (%),Weather Description,ReqPerSec,Average Latency (ms)
2024-11-26 02:54:00.037447,8.4,73.79235232380839,N/A,5.84,99,mist,.133891,0.881719262295082
2024-11-26 02:54:10.279772,7.0,74.42276084674944,N/A,5.84,99,mist,.132,0.8824441025641026
2024-11-26 02:54:17.459056,7.066666666666666,73.94291636138009,N/A,5.84,99,mist,.132296,0.8820308008213552
2024-11-26 02:54:27.593287,5.7,73.56175369809303,N/A,5.84,99,mist,.131086,0.8817297019527235
2024-11-26 02:54:37.778676,4.92,73.32097665300303,N/A,5.84,99,mist,.129964,0.8813230452674897
2024-11-26 02:54:45.089225,4.3500000000000005,73.16428708159238,N/A,5.84,99,mist,.130282,0.882058702368692
2024-11-26 02:54:55.196258,3.1999999999999997,72.92137798108213,N/A,5.84,99,mist,.129252,0.8819123711340207
2024-11-26 02:55:05.337411,2.483333333333334,72.4783659082358,N/A,5.84,99,mist,.127869,0.8816181630546955
2024-11-26 02:55:12.683559,1.5666666666666667,72.18123131151113,N/A,5.84,99,mist,.128205,0.8823719008264463
2024-11-26 02:55:22.846000,1.7666666666666666,72.05858861891654,N/A,5.84,99,mist,.127329,0.881918304033092
2024-11-26 02:55:32.965397,1.7000000000000002,71.84462398595352,N/A,5.84,99,mist,.126506,0.8814223602484471
2024-11-26 02:55:40.175718,2.5166666666666666,71.87706687261134,N/A,5.84,99,mist,.126844,0.882160621761658
2024-11-26 02:55:50.403197,3.0500000000000003,71.93436173653605,N/A,5.84,99,mist,.125714,0.8828641078838174
2024-11-26 02:56:00.513206,3.25,71.93578090655261,N/A,5.84,99,mist,.125,0.8835514018691589
2024-11-26 02:56:07.683816,3.566666666666667,72.1139362495627,N/A,5.84,99,mist,.125341,0.8833898128898129
2024-11-26 02:56:17.902755,3.566666666666667,72.22172716291412,N/A,5.84,99,mist,.124668,0.8835130072840791
2024-11-26 02:56:28.124807,4.166666666666667,72.47952104662139,N/A,5.84,99,mist,.271318,0.9396739583333333
2024-11-26 02:56:38.222249,4.166666666666667,72.48057717314533,N/A,5.84,99,mist,.620603,1.036275
2024-11-26 02:56:45.407198,4.833333333333333,72.53678290659221,N/A,5.84,99,mist,1.19753,-1.9671345151199167
2024-11-26 02:56:55.513995,6.166666666666667,72.78266236295109,N/A,5.84,99,mist,1.86506,-1.7555985401459855
2024-11-26 02:57:05.614883,7.05,72.99735308289934,N/A,5.84,99,mist,2.62353,-1.660488
2024-11-26 02:57:12.931103,8.4,73.16877561931919,N/A,5.84,99,mist,3.4213,1.121405
2024-11-26 02:57:24.345671,9.65,73.27422325194559,N/A,5.84,99,mist,4.27539,1.3163589999999998
2024-11-26 02:57:36.715871,12.75,73.71271378311123,N/A,5.84,99,mist,5.43202,8.321200999999999
2024-11-26 02:57:46.108667,16.53333333333333,74.3778094615735,N/A,5.84,99,mist,5.93763,16.689396000000002
2024-11-26 02:58:02.948275,22.616666666666664,75.02957154267081,N/A,5.84,99,mist,7.21712,16.486468000000002
2024-11-26 02:58:11.252783,26.866666666666664,75.7441731519436,N/A,5.84,99,mist,7.90816,1.48421
2024-11-26 02:58:23.076140,29.150000000000002,76.325372779659,N/A,5.84,99,mist,8.5259,-0.503596
2024-11-26 02:58:35.806733,31.883333333333336,77.04370383571951,N/A,5.84,99,mist,9.09338,2.035912
2024-11-26 02:58:44.406339,31.400000000000002,77.17321135071981,N/A,5.84,99,mist,10.063,1.568355
2024-11-26 02:58:54.614695,28.666666666666668,76.79419394443454,N/A,5.85,99,mist,10.7547,0.607773
2024-11-26 02:59:05.307562,23.583333333333332,76.12338858195211,N/A,5.85,99,mist,11.4743,0.439065
2024-11-26 02:59:23.024342,19.433333333333334,75.40839092523284,N/A,5.85,99,mist,12.1413,0.320789
2024-11-26 02:59:33.249268,18.55,74.8343861594619,N/A,5.85,99,mist,14.2147,0.158766
2024-11-26 02:59:40.604503,16.283333333333335,74.15945530274527,N/A,5.85,99,mist,14.9983,0.183671
2024-11-26 02:59:53.139193,15.816666666666665,73.80090034786168,N/A,5.85,99,mist,15.3627,0.5806046046046046
2024-11-26 03:00:02.849208,17.516666666666666,73.42792266513528,N/A,5.85,99,mist,15.8027,9.597181
2024-11-26 03:00:15.314027,17.783333333333335,72.99966335967049,N/A,5.85,99,mist,16.2316,19.405829
2024-11-26 03:00:27.187934,20.31666666666667,72.91649339590884,N/A,5.85,99,mist,16.6006,13.704718999999999
2024-11-26 03:00:38.438558,21.483333333333334,72.58473765157065,N/A,5.85,99,mist,17.1024,1.6996
2024-11-26 03:00:56.055724,21.75,72.08948031974231,N/A,5.85,99,mist,17.5231,1.455128
2024-11-26 03:01:07.239180,21.15,71.7079876169165,N/A,5.85,99,mist,18.0211,1.993903
2024-11-26 03:01:24.059821,20.349999999999998,71.97231628349077,N/A,5.85,99,mist,18.3985,7.320119
2024-11-26 03:01:37.002522,22.25,71.91092892928572,N/A,5.85,99,mist,18.9365,12.314529
2024-11-26 03:01:50.530602,20.86666666666667,71.57983326402503,N/A,5.85,99,mist,19.3475,6.969141
2024-11-26 03:01:59.695165,18.616666666666667,71.53742318329735,N/A,5.85,99,mist,19.6634,3.8577559999999997
2024-11-26 03:02:14.396829,18.599999999999998,71.67399354442662,N/A,5.85,99,mist,19.9397,1.310357
