Timestamp,CPU Usage (%),Memory Usage (%),CPU Temp (°C),Weather Temp (°C),Humidity (%),Weather Description,ReqPerSec,Average Latency (ms)
2024-11-25 02:32:36.897577,10.8,37.24727222321234,N/A,-2.12,100,broken clouds,7.41822,0.7212569999999999
2024-11-25 02:32:47.059614,4.3,41.18418186498742,N/A,-2.12,100,broken clouds,7.34724,0.7212569999999999
2024-11-25 02:32:59.726869,9.8,47.37341333491752,N/A,-2.12,100,broken clouds,7.2567,0.7212569999999999
2024-11-25 02:33:09.843925,1.1,48.01203984237311,N/A,-2.12,100,broken clouds,7.1888,0.7212569999999999
2024-11-25 02:33:19.955642,1.1,47.61401215865661,N/A,-2.12,100,broken clouds,7.12218,0.7212569999999999
2024-11-25 02:33:32.332823,1.2,47.4971781619438,N/A,-2.12,100,broken clouds,7.04368,0.7212569999999999
2024-11-25 02:33:42.430034,1.1,47.61322006376364,N/A,-2.12,100,broken clouds,6.97974,0.7212569999999999
2024-11-25 02:33:52.498851,8.9,51.967365690409714,N/A,-2.12,100,broken clouds,6.92245,0.720895
2024-11-25 02:34:02.606992,6.2,60.40872096477158,N/A,-2.12,100,broken clouds,6.91418,0.711385
2024-11-25 02:34:16.269110,8.4,73.43076100516842,N/A,-2.12,100,broken clouds,6.95804,0.677341
2024-11-25 02:34:26.339220,7.7,77.01241608744728,N/A,-2.12,100,broken clouds,7.01681,0.6715720000000001
2024-11-25 02:34:36.417196,5.9,77.24430186736372,N/A,-2.12,100,broken clouds,7.09561,0.64813
2024-11-25 02:34:49.165166,7.7,77.22113309174439,N/A,-2.12,100,broken clouds,7.15698,0.63998
2024-11-25 02:34:59.235239,4.7,77.4660884373948,N/A,-2.12,100,broken clouds,7.20722,0.648491
2024-11-25 02:35:09.318930,7.8,77.84886829442168,N/A,-2.12,100,broken clouds,7.27195,0.6673600000000001
2024-11-25 02:35:22.036760,9.2,79.0900809917028,N/A,-2.12,100,broken clouds,7.32715,0.68945
2024-11-25 02:35:32.122449,8.6,79.16374581674884,N/A,-2.12,100,broken clouds,7.42977,0.7117749999999999
2024-11-25 02:35:42.194557,7.7,80.36733400661399,N/A,-2.12,100,broken clouds,7.57048,0.731623
2024-11-25 02:35:54.944321,11.6,79.69365730014455,N/A,-2.12,100,broken clouds,7.77112,0.745072
2024-11-25 02:36:05.025326,10.3,80.19148894037505,N/A,-2.12,100,broken clouds,7.95281,0.7389479999999999
2024-11-25 02:36:15.115458,6.9,80.13168577595596,N/A,-2.12,100,broken clouds,8.14609,0.72473
2024-11-25 02:36:27.953984,10.9,80.1940632487772,N/A,-2.12,100,broken clouds,8.3099,0.811699
2024-11-25 02:36:38.041462,12.2,86.06210023960871,N/A,-2.12,100,broken clouds,8.48574,0.83715
2024-11-25 02:36:48.124873,10.5,87.00033664032951,N/A,-2.12,100,broken clouds,8.66745,0.894903
2024-11-25 02:36:58.212424,7.9,86.18487494801877,N/A,-2.12,100,broken clouds,8.85335,0.905156
2024-11-25 02:37:11.001362,10.9,84.36543297887087,N/A,-2.12,100,broken clouds,9.10116,0.790516
2024-11-25 02:37:21.078458,12.4,85.14208202142616,N/A,-2.12,100,broken clouds,9.35632,0.831312
2024-11-25 02:37:31.166024,9.5,85.16267648864334,N/A,-2.12,100,broken clouds,9.63042,0.809806
2024-11-25 02:37:43.966352,11.0,85.04782272916296,N/A,-2.12,100,broken clouds,9.88479,0.734537
2024-11-25 02:37:54.051946,10.6,84.72623220261788,N/A,-2.12,100,broken clouds,10.1435,0.699525
2024-11-25 02:38:04.133729,10.5,85.10762589358205,N/A,-2.12,100,broken clouds,10.4139,0.69888
2024-11-25 02:38:16.959012,10.3,85.09356620923187,N/A,-2.12,100,broken clouds,10.6833,0.714567
2024-11-25 02:38:27.179955,10.2,84.79058991267154,N/A,-2.12,100,broken clouds,10.9716,0.7125929999999999
2024-11-25 02:38:37.266253,11.5,84.85831402602032,N/A,-2.12,100,broken clouds,11.3099,0.686782
2024-11-25 02:38:50.112655,13.4,85.26485672983624,N/A,-2.12,100,broken clouds,11.6571,0.712623
2024-11-25 02:39:00.201841,14.5,84.81435275946059,N/A,-2.12,100,broken clouds,12.0214,0.737007
2024-11-25 02:39:10.280773,12.4,84.75454959504148,N/A,-2.12,100,broken clouds,12.3868,0.721271
2024-11-25 02:39:22.282672,13.5,84.84207608071446,N/A,-2.12,100,broken clouds,12.7461,0.69514
2024-11-25 02:39:32.348198,12.6,84.73633141250322,N/A,-2.12,100,broken clouds,13.1031,0.672393
2024-11-25 02:39:42.421384,14.0,84.43711756668449,N/A,-2.12,100,broken clouds,13.4281,0.69597
2024-11-25 02:39:52.516260,14.6,84.46464286421514,N/A,-2.12,100,broken clouds,13.7816,0.766624
2024-11-25 02:40:05.349615,15.6,85.02346581120418,N/A,-2.12,100,broken clouds,14.1321,0.7946169999999999
2024-11-25 02:40:15.421772,14.6,84.94881086754194,N/A,-2.12,100,broken clouds,14.5788,0.72304
2024-11-25 02:40:25.498637,17.5,84.01196063288381,N/A,-2.12,100,broken clouds,15.0195,0.777343
