Timestamp,CPU Usage (%),Memory Usage (%),CPU Temp (°C),Weather Temp (°C),Humidity (%),Weather Description,ReqPerSec,Average Latency (ms)
2024-11-26 02:17:28.653425,11.4,63.703637695795955,N/A,5.49,99,mist,14.222,0.48951999999999996
2024-11-26 02:17:35.879526,2.1,64.07750648527694,N/A,5.49,99,mist,14.22,0.48951999999999996
2024-11-26 02:17:46.006741,0.8,63.98205905067427,N/A,5.49,99,mist,14.2171,0.48951999999999996
2024-11-26 02:17:56.176540,1.8,63.98087090833482,N/A,5.49,99,mist,14.2142,0.48951999999999996
2024-11-26 02:18:03.352933,1.3,64.10602190142379,N/A,5.49,99,mist,14.2119,0.48951999999999996
2024-11-26 02:18:13.459610,1.4,64.2798867304303,N/A,5.49,99,mist,14.2091,0.48951999999999996
2024-11-26 02:18:23.611246,1.5,64.23434127408464,N/A,5.49,99,mist,14.2062,0.48951999999999996
2024-11-26 02:18:30.785261,1.6,64.34226420325155,N/A,5.49,99,mist,14.2042,0.48951999999999996
2024-11-26 02:18:40.906614,1.9,64.24463850769322,N/A,5.49,99,mist,14.2013,0.48951999999999996
2024-11-26 02:18:51.113816,1.8,64.14523059862572,N/A,5.52,99,mist,14.1984,0.48951999999999996
2024-11-26 02:18:58.271077,1.3,64.03552545594962,N/A,5.52,99,mist,14.1964,0.48951999999999996
2024-11-26 02:19:08.376043,1.3,63.93195904869403,N/A,5.52,99,mist,14.1933,0.48951999999999996
2024-11-26 02:19:18.540697,2.4,64.45414760688331,N/A,5.52,99,mist,14.1904,0.48951999999999996
2024-11-26 02:19:28.636945,2.3,64.5139507713024,N/A,5.52,99,mist,14.1875,0.48951999999999996
2024-11-26 02:19:35.804563,0.9,64.36345274163845,N/A,5.52,99,mist,14.1855,0.48951999999999996
2024-11-26 02:19:45.962249,0.6,64.44939503752549,N/A,5.52,99,mist,14.1827,0.48951999999999996
2024-11-26 02:19:56.072537,0.8,65.65951801025763,N/A,5.52,99,mist,14.1798,0.48951999999999996
2024-11-26 02:20:03.245933,0.8,65.6476365868631,N/A,5.52,99,mist,14.1778,0.48951999999999996
2024-11-26 02:20:13.465581,0.7,65.57139745341492,N/A,5.52,99,mist,14.1746,0.48951999999999996
2024-11-26 02:20:23.551420,2.0,65.33654131764986,N/A,5.52,99,mist,14.1718,0.48951999999999996
2024-11-26 02:20:30.712183,1.7,65.4747618764728,N/A,5.52,99,mist,14.1698,0.48951999999999996
2024-11-26 02:20:40.823348,0.6,65.23277688667102,N/A,5.52,99,mist,14.1669,0.48951999999999996
2024-11-26 02:20:50.919424,1.7,65.0791104774352,N/A,5.52,99,mist,14.1641,0.48951999999999996
2024-11-26 02:20:58.166597,1.9,65.1327749064338,N/A,5.52,99,mist,14.1621,0.48951999999999996
2024-11-26 02:21:08.260666,0.8,65.25634170973683,N/A,5.52,99,mist,14.1592,0.48951999999999996
2024-11-26 02:21:18.360973,0.7,64.90366145864274,N/A,5.52,99,mist,14.1561,0.48951999999999996
2024-11-26 02:21:25.597225,0.9,64.92049347511832,N/A,5.52,99,mist,14.1541,0.48951999999999996
2024-11-26 02:21:35.690124,1.9,64.96821719241966,N/A,5.52,99,mist,14.1512,0.48951999999999996
2024-11-26 02:21:45.790496,3.5,65.0876254975346,N/A,5.52,99,mist,14.1491,2.421031746031746
