Timestamp,cpu,memory,cpu_temperature,arm_clock,total_cpu,throttled_status_under_voltage,throttled_status_currently_throttled,throttled_status_freq_capped,throttled_status_under_voltage_occurred,throttled_status_throttling_occurred,throttled_status_freq_capped_occurred,color,age,watchdog,apache_active,temp,humidity,weather,apache2metrics_TotalAccesses,apache2metrics_TotalkBytes,apache2metrics_BusyWorkers,apache2metrics_IdleWorkers,apache2metrics_Processes,apache2metrics_ConnsTotal,apache2metrics_DurationPerReq,apache2metrics_Load1,apache2metrics_Load5,apache2metrics_ServerUptime
2024-11-27 15:12:16,32.1,44.0,58.0,1400.0,448.0,True,False,True,True,False,True,#382e59,"6d, 3h, 12m, 16s",True,True,1.92,89,overcast clouds,5178,13589,1,49,2,0,1.99498,0.8,0.24,3d 19h 49m 34s
2024-11-27 15:12:27,30.1,44.5,58.5,1400.0,420.0,True,False,True,True,False,True,#1d5f09,"6d, 3h, 12m, 25s",True,True,1.92,89,overcast clouds,5179,13590,1,49,2,0,1.99498,0.99,0.29,3d 19h 49m 44s
2024-11-27 15:12:36,15.9,44.1,58.0,1400.0,210.0,True,False,True,True,False,True,#47332b,"6d, 3h, 12m, 35s",True,True,1.92,89,overcast clouds,5180,13591,1,49,2,0,1.99498,0.91,0.3,3d 19h 49m 54s
2024-11-27 15:12:46,6.1,43.9,58.0,1400.0,84.0,True,False,True,True,False,True,#280e64,"6d, 3h, 12m, 45s",True,True,1.92,89,overcast clouds,5183,13594,1,49,2,1,1.9944,1.08,0.36,3d 19h 50m 4s
2024-11-27 15:12:56,6.5,43.8,58.0,1400.0,84.0,True,False,True,True,False,True,#093f56,"6d, 3h, 12m, 56s",True,True,1.92,89,overcast clouds,5192,13610,1,49,2,1,1.99249,0.91,0.35,3d 19h 50m 14s
2024-11-27 15:13:06,4.8,44.3,58.0,1400.0,56.0,True,False,True,True,False,True,#3b394b,"6d, 3h, 13m, 6s",True,True,1.92,89,overcast clouds,5195,13613,1,49,2,0,1.99211,0.84,0.35,3d 19h 50m 24s
2024-11-27 15:13:16,4.1,43.9,57.5,1400.0,56.0,True,False,True,True,False,True,#3f3861,"6d, 3h, 13m, 16s",True,True,1.92,89,overcast clouds,5196,13614,1,49,2,0,1.99211,0.71,0.34,3d 19h 50m 34s
2024-11-27 15:13:26,8.3,43.8,57.5,1400.0,112.0,True,False,True,True,False,True,#5e130d,"6d, 3h, 13m, 25s",True,True,1.92,89,overcast clouds,5198,13616,1,49,2,0,1.99173,0.68,0.34,3d 19h 50m 44s
2024-11-27 15:13:36,8.1,44.1,58.0,1400.0,112.0,True,False,True,True,False,True,#140603,"6d, 3h, 13m, 35s",True,True,1.92,89,overcast clouds,5199,13617,1,49,2,0,1.99173,0.66,0.35,3d 19h 50m 54s
2024-11-27 15:13:46,5.5,44.6,58.0,1400.0,70.0,True,False,True,True,False,True,#341d59,"6d, 3h, 13m, 45s",True,True,1.92,89,overcast clouds,5200,13617,1,49,2,0,1.99173,0.56,0.34,3d 19h 51m 4s
2024-11-27 15:13:56,2.0,44.3,58.0,1400.0,28.0,True,False,True,True,False,True,#5d493e,"6d, 3h, 13m, 55s",True,True,1.92,89,overcast clouds,5201,13618,1,49,2,0,1.99173,0.47,0.33,3d 19h 51m 14s
2024-11-27 15:14:06,5.1,44.2,58.0,1400.0,70.0,True,False,True,True,False,True,#411420,"6d, 3h, 14m, 6s",True,1.92,89,overcast clouds,5202,13619,1,49,2,0,1.99173,0.69,0.38,3d 19h 51m 24s
